post_id	post_content	post_accessibility_content	post_hashtags	post_user_tags	post_like_count	post_comment_count	post_date	post_is_video	post_is_ad
B6dXg1XFLg1	🎄GIVEAWAY!🎄Today’s DAY 11 of our #12DaysOfThanksgiving till Christmas!. ⠀⠀. DAY 11: We're blessing 1 girl with a set of coaster from @thecommandmentco and a reusable cup holder from @theeverydayclub.sg.. ⠀⠀. TO WIN:. 1. Follow @kallosmag, @thecommandmentco and @theeverydayclub.sg. 2. Share this post on your IG stories with the header 'Kallos Christmas Giveaway!' Remember to tag us @kallosmag!. 3. Tag and THANK a classmate who has helped you in school this year. *Ends 25th Dec at midnight*. . #christmasgiveaway #reusables #merrychristmas #sustainableliving		#12DaysOfThanksgiving | #christmasgiveaway | #reusables | #merrychristmas | #sustainableliving	@thecommandmentco | @theeverydayclub.sg | @kallosmag | @thecommandmentco | @theeverydayclub.sg | @kallosmag	64	8	2019-12-24 22:40:32	False	False
B6XmgA7HsyU	*Limited edition coffee cup straps and snack baggies in modern, minimal prints, designed by The Patternholic*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. How beautiful are these designs 😍😍😍? I am so pleased to partner up with @thepatternholic for snack baggies and coffee cup straps, made from her illustrations that she printed on fabric. (Swipe to see more of her designs and click through to her grid 👆) for more lovely prints 💛💛💛.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Many of you have asked me about her prints and if you could get a snack baggie or coffee cup strap in her prints; the short answer is – yes, in limited quantities. Some of you have indicated interest in my stories poll too. I will be collating these replies and tag you in a post when they are available for. Items made in these prints will be a little more expensive that usual; this is because it’s a small (non-commercial) print run and not available at any fabric market. I’m away from tomorrow (Monday) evening so any orders will be subject to availability and delivery will commence in February.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Each snack baggie is ~17x17 cm with a certified food safe inner lining that’s waterproof and grease proof. Coffee cup straps can be customised (e.g., to fit the @Stojo @Keepcup), just let me know.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. If you’ve read thus far and haven’t clicked over, here’s her IG again 🤗 – @thepatternholic. Now most importantly, which print is your favourite? Leave a comment below!!🙏. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #snackbag #snackbaggie #reusablebag #reusablesnackbag #reusablefoodbag #reusablesandwichbag #reusablecoffeecup #coffeecupstrap #coffeetogo #coffeeonthego #zerowastecoffee #reusablepouch #reusable #reusables #saynotosingleuse #saynotosingleuseplastic #zerowaste #zerowastesg #zerowastesingapore #zerowasteonthego #zerowasteinspo #zerowasteliving #zerowastemovement #zerowastelifestyle #flatlay #expatsingapore #reusablealternatives #singaporeexpatwives #sgexpats #butfirstcoffee		#snackbag | #snackbaggie | #reusablebag | #reusablesnackbag | #reusablefoodbag | #reusablesandwichbag | #reusablecoffeecup | #coffeecupstrap | #coffeetogo | #coffeeonthego | #zerowastecoffee | #reusablepouch | #reusable | #reusables | #saynotosingleuse | #saynotosingleuseplastic | #zerowaste | #zerowastesg | #zerowastesingapore | #zerowasteonthego | #zerowasteinspo | #zerowasteliving | #zerowastemovement | #zerowastelifestyle | #flatlay | #expatsingapore | #reusablealternatives | #singaporeexpatwives | #sgexpats | #butfirstcoffee	@thepatternholic | @Stojo | @Keepcup | @thepatternholic	94	14	2019-12-22 16:56:03	False	False
B6QOlAvHRBH	*A little break, soon*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I’m almost done with orders for the year – in time for Christmas – and I’m wrapping up to go on a little break. I’ll be back end Jan and resuming deliveries in Feb, but I’ll be answering questions on IG DM, taking pre-orders in the meantime, and sharing my own zero waste journey and  the interesting things that pop up along the way!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Thank you for having me part of your Christmas. I personally hand make everything myself and handmade takes time so thank you all for having the patience to wait for your orders to be made! Some of you have already pre-booked me for orders next year and I can’t wait to organise my 2020 line up 💛💛💛. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Here’s a furoshiki wrapping cloth making its way to @pretinpink, along with a snack baggie and a Stojo reusable coffee cup strap! I love these wraps because they’re so versatile; they fold up flat and you can knot them to accommodate a variety of shapes – wine bottles 🍾, lunchboxes, bread 🍞!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I still have sewing to do so my break hasn’t started. More snack baggies, coffee cup straps, pads, and a special last minute order for a customer who’s been very patiently waiting on standby! ⠀⠀⠀⠀⠀⠀⠀⠀⠀. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #reusablebag #coffeecupstrap #furoshiki #wrap #furokishiwrap #furoshikicloth #clothwrap #reusable #reusables #lunchonthego #onthego #takeout #takeaway #byo #bringyourown #saynotosingleuse #saynotosingleuseplastic #zerowaste #zerowastesg #zerowastesingapore #zerowasteonthego #zerowasteinspo #zerowasteliving #zerowastemovement #zerowastelifestyle #flatlay #expatsingapore #reusablealternatives #singaporeexpatwives #sgexpats		#reusablebag | #coffeecupstrap | #furoshiki | #wrap | #furokishiwrap | #furoshikicloth | #clothwrap | #reusable | #reusables | #lunchonthego | #onthego | #takeout | #takeaway | #byo | #bringyourown | #saynotosingleuse | #saynotosingleuseplastic | #zerowaste | #zerowastesg | #zerowastesingapore | #zerowasteonthego | #zerowasteinspo | #zerowasteliving | #zerowastemovement | #zerowastelifestyle | #flatlay | #expatsingapore | #reusablealternatives | #singaporeexpatwives | #sgexpats	@pretinpink	71	4	2019-12-19 20:12:20	False	False
B6IaQ5tlhyo	| #meatlessmonday |.. Homemade Argula, Baby Carrot and Cherry Tomato Salad with Balsamic Sesame Vinaigrette dressing in my #ziptopcontainers to-go on a warm and sunny morning.....like yay, finally!.. .. The late afternoon 🌧. Is a dampener tho' - truly sweater weather for days except for 2 🥢. .. .. #byo #lunchbox #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainer #ecolife #ecofriendly #ecolifestyle #whatsinmybag #saynotosingleuseplastic #reduceplastic #plasticfree #nosingleuse #nodisposables #foodshare #realfood #devourpower #eatingfortheinsta #tastingtable #salad #salads #foodiesofinstagram #ziptopcontainer. .. .		#meatlessmonday | #ziptopcontainers | #byo | #lunchbox | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainer | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #saynotosingleuseplastic | #reduceplastic | #plasticfree | #nosingleuse | #nodisposables | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #tastingtable | #salad | #salads | #foodiesofinstagram | #ziptopcontainer		45	3	2019-12-16 19:20:32	False	False
B5FN6njFqCH	| kfc_sg | #chickencongee.. .. ❎ A BYO Half-Fail Day: So I've been wanting to have a hot and comforting KFC Chicken Porridge breakkie bowl for a while now. Finally summoned up enough courage to ask if I could #byo. Aunty paused, smiled and took my old, battered #reusable soup jar to the back-of-house. Returned a while later with this - all beautifully served and garnished, so happy!. .. While Aunty sweetly commented the insulated jar was a great size, I was to discover then she had gingerly transferred the contents from an already packed disposable bowl to mine. I was actually hoping she would fill it straight from the cooking pot all the while ..... .. A bitter-sweet day it is. Tho' I enjoyed the momentary spot of fast-food tummy-warming goodness; the joy was short-lived 😭. Will dine-in next time, and just ignore the poor ventilation and greasy fumes.... .. .. ❎ FAILED: on the disposable bowl. ✅ Only saved: the plastic cutlery and carrier bag.. . #byo #lunchbox #foodjar #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainer #ecolife #ecofriendly #ecolifestyle #whatsinmybag #saynotosingleuseplastic #reduceplastic #plasticfree #nosingleuse #nodisposables #foodshare #realfood #devourpower #eatingfortheinsta #tastingtable #foodiesofinstagram. .		#chickencongee | #byo | #reusable | #byo | #lunchbox | #foodjar | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainer | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #saynotosingleuseplastic | #reduceplastic | #plasticfree | #nosingleuse | #nodisposables | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #tastingtable | #foodiesofinstagram		41	4	2019-11-20 17:03:31	False	False
B51wCYEFwQK	| #meatlessmonday |. Asparagus, Shiitake Mushroom & Potato in Dark Sauce Stir-fry, with warm jasmine rice. Hot bento for a cold, rainy #meatlessMonday 🥢. .. .. #byo #lunchbox #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainer #ecolife #ecofriendly #ecolifestyle #whatsinmybag #saynotosingleuseplastic #reduceplastic #plasticfree #nosingleuse #nodisposables #foodshare #realfood #devourpower #eatingfortheinsta #tastingtable #bento #bentobox #foodiesofinstagram. .. .		#meatlessmonday | #meatlessMonday | #byo | #lunchbox | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainer | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #saynotosingleuseplastic | #reduceplastic | #plasticfree | #nosingleuse | #nodisposables | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #tastingtable | #bento | #bentobox | #foodiesofinstagram		43	0	2019-12-09 13:25:13	False	False
B51vEg6FCBp	| kfc_sg |. When the weekend craving for something sinful hits, it's Hot Cheesy Fries to the rescue. Brought a small #BYO container and got less than the usual serving of 🍟 but it's OK.. .. .. ✅ Saved: 1 paper box, 1 plastic bag. .. #byo #lunchbox #byokit #bringyourownkit #bringyourown #ibringmyownsg #byosingapore #reusable #reusables #reusablecontainer #ecolife #ecofriendly #ecolifestyle #whatsinmybag #saynotosingleuseplastic #reduceplastic #plasticfree #nosingleuse #nodisposables #foodshare #realfood #devourpower #eatingfortheinsta #tastingtable #foodiesofinstagram #frenchfries #fries. .. .		#BYO | #byo | #lunchbox | #byokit | #bringyourownkit | #bringyourown | #ibringmyownsg | #byosingapore | #reusable | #reusables | #reusablecontainer | #ecolife | #ecofriendly | #ecolifestyle | #whatsinmybag | #saynotosingleuseplastic | #reduceplastic | #plasticfree | #nosingleuse | #nodisposables | #foodshare | #realfood | #devourpower | #eatingfortheinsta | #tastingtable | #foodiesofinstagram | #frenchfries | #fries		34	0	2019-12-09 13:16:46	False	False
B549bb1nyN6	*Thank you! 😍😍😍*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. And just like that, we’re 15 sleeps to Christmas 🎄! This Christmas has probably been my busiest but probably one of my happiest because I’m doing something I believe in.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Thank you @ly_qi for allowing me (my snack baggies) to be a part of your Christmas. I’d love to know which one you’re keeping for yourself 🤗🤗🤗 and je you post it, please tag me @insidethetinkerbox and hashtag #tinkerboxinthewild 💛💛💛 Thank you for choosing reusable alternatives and  keeping more single-use plastics away from incineration and landfill.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Each snack baggie is ~ 17x17 cm and designed to fit a single portion for when you need a snack on the go! It is greaseproof and waterproof so you can safely enjoy a sandwich or burger for lunch or cut fruit after lunch!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I’m heading off on a little break from Christmas Eve but I’ll be sewing 🧵 up till then. I’m still accepting selected orders depending on what your order and the quantity. Please DM me to discuss!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. There are a few fresh fabrics in Yu Qi’s order that are firsts – the light blue fish and the forest green with thin white lines! I’ve gotten a few requests for fabric patterns that aren’t so cutesy so the green dots the bill. Which one do you like and which one would you like? Let me know and I’ll keep an d’été out of these fabrics!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #snackbag #snackbags #reusablesandwichbags #foodbag #reusablesnackbag #reusablesnackbags #sandwichbags  #zerowaste #zerowasteliving #zerowastesingapore #zerowastesg #zerowastemovement #zerowastelife #zerowastelifestyle #zerowastesnacking #zerowasteonthego #reusable #reusables #reducewaste #consciouschoices #consciousconsumer #artisan #saynotosingleuse #saynotosingleuseplastic #saynotodisposables #expatsingapore #singaporeexpat #singaporeexpatwives #sgexpats		#tinkerboxinthewild | #snackbag | #snackbags | #reusablesandwichbags | #foodbag | #reusablesnackbag | #reusablesnackbags | #sandwichbags | #zerowaste | #zerowasteliving | #zerowastesingapore | #zerowastesg | #zerowastemovement | #zerowastelife | #zerowastelifestyle | #zerowastesnacking | #zerowasteonthego | #reusable | #reusables | #reducewaste | #consciouschoices | #consciousconsumer | #artisan | #saynotosingleuse | #saynotosingleuseplastic | #saynotodisposables | #expatsingapore | #singaporeexpat | #singaporeexpatwives | #sgexpats	@ly_qi | @insidethetinkerbox	58	2	2019-12-10 19:19:57	False	False
B5teK2kIuJe	Did you know we ship internationally? Hop onto our website to find out more about our flat rate shipping fees! ⁠. ⁠. Our hannahpads organic cotton cloth pads are ready to take to take on the world! ✈️⁠. ⁠. ❤️️💛💚⁠. www.hannahpad.sg⁠. Healthy You, Happy Planet 🌱⁠. Worldwide shipping 🌏				10	1	2019-12-06 08:15:10	False	False
B5sV7jeHyB0	*A good day at @nyloncoffee made even better!*. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Nylon Coffee was one of the first good coffee spots I went to in Singapore when I moved back here. We don’t live in the vicinity but we’re there often for vet appointments – perhaps once every six weeks.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I really like Nylon Coffee for their coffee, for their friendliness and for their willingness to think of their impact on the environment.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Today, I picked up a sack of burlap sacks that their coffee comes in (I got 11 or 12 sacks). Thank you Nylon for allowing me to repurpose your coffee sacks and give them a second lease of life 💛💛💛.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. I just made my mom her second dish scrubbie from it – she likes that they scrub cooked-on stuff off well, yet are nice and gentle on her pots and pans. If anyone wants to try a jute dish scrubbie *free* please leave a comment or send a message.. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. Because I was holding @nanalovesapples, I couldn’t go in to order. Their staff came out and very kindly took my order from outside! 👌 Top marks for friendliness and service! Thank you so much Nylon for making my day!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. If you want a coffee cup strap that clips on to your cup’s band, send me a DM 🤗👋😋 I’ve got lots of fabric prints to choose from!. ⠀⠀⠀⠀⠀⠀⠀⠀⠀. #bringyourown #reusables #reusablecoffeecup #coffee #keepcup #reusablecup #coffeecupstrap #coffeecupcarrier #coffeecupholder #zerowastecoffee #zerowasteonthego #zerowaste #zerowastesingapore #zerowastesg #saynotosingleuse #saynotodisposables #reusable #saynotodisposables #zerowasteinspo #zerowasteshop #igsg #consciouschoices #climatechangesolutions #butfirstcoffee #zerowastemaker #makermovement #coffeecupholder #singaporeexpats #coffeetogo @stojo #stojo		#bringyourown | #reusables | #reusablecoffeecup | #coffee | #keepcup | #reusablecup | #coffeecupstrap | #coffeecupcarrier | #coffeecupholder | #zerowastecoffee | #zerowasteonthego | #zerowaste | #zerowastesingapore | #zerowastesg | #saynotosingleuse | #saynotodisposables | #reusable | #saynotodisposables | #zerowasteinspo | #zerowasteshop | #igsg | #consciouschoices | #climatechangesolutions | #butfirstcoffee | #zerowastemaker | #makermovement | #coffeecupholder | #singaporeexpats | #coffeetogo | #stojo	@nyloncoffee | @nanalovesapples | @stojo	54	3	2019-12-05 21:43:56	False	False
